"","date","sm_surface_m3m3","sm_surface_pct","station","elevation","latitude","longitude"
"689",2020-07-12,0.279131133109331,27.9131133109331,"Nivolet",2555,45.519156,7.171398
"690",2020-07-13,0.274815373122692,27.4815373122692,"Nivolet",2555,45.519156,7.171398
"691",2020-07-14,0.279361221939325,27.9361221939325,"Nivolet",2555,45.519156,7.171398
"692",2020-07-15,0.276269536465406,27.6269536465406,"Nivolet",2555,45.519156,7.171398
"693",2020-07-16,0.27152432128787,27.152432128787,"Nivolet",2555,45.519156,7.171398
"694",2020-07-17,0.270699229091406,27.0699229091406,"Nivolet",2555,45.519156,7.171398
"695",2020-07-18,0.266580771654844,26.6580771654844,"Nivolet",2555,45.519156,7.171398
"696",2020-07-19,0.266915570944548,26.6915570944548,"Nivolet",2555,45.519156,7.171398
"697",2020-07-20,0.264169208705425,26.4169208705425,"Nivolet",2555,45.519156,7.171398
"698",2020-07-21,0.264772344380617,26.4772344380617,"Nivolet",2555,45.519156,7.171398
"699",2020-07-22,0.303432174026966,30.3432174026966,"Nivolet",2555,45.519156,7.171398
"700",2020-07-23,0.291554678231478,29.1554678231478,"Nivolet",2555,45.519156,7.171398
"701",2020-07-24,0.294898141175508,29.4898141175508,"Nivolet",2555,45.519156,7.171398
"702",2020-07-25,0.282969735562801,28.2969735562801,"Nivolet",2555,45.519156,7.171398
"703",2020-07-26,0.275176253169775,27.5176253169775,"Nivolet",2555,45.519156,7.171398
"704",2020-07-27,0.264926970005035,26.4926970005035,"Nivolet",2555,45.519156,7.171398
"705",2020-07-28,0.261339772492647,26.1339772492647,"Nivolet",2555,45.519156,7.171398
"706",2020-07-29,0.263629160821438,26.3629160821438,"Nivolet",2555,45.519156,7.171398
"707",2020-07-30,0.282449789345264,28.2449789345264,"Nivolet",2555,45.519156,7.171398
"708",2020-08-01,0.285607863217592,28.5607863217592,"Nivolet",2555,45.519156,7.171398
"709",2020-08-02,0.30237266048789,30.237266048789,"Nivolet",2555,45.519156,7.171398
"710",2020-08-03,0.293882373720407,29.3882373720407,"Nivolet",2555,45.519156,7.171398
"711",2020-08-04,0.284554172307253,28.4554172307253,"Nivolet",2555,45.519156,7.171398
"712",2020-08-05,0.268799513578415,26.8799513578415,"Nivolet",2555,45.519156,7.171398
"713",2020-08-06,0.262897022068501,26.2897022068501,"Nivolet",2555,45.519156,7.171398
"714",2020-08-07,0.258883375674486,25.8883375674486,"Nivolet",2555,45.519156,7.171398
"715",2020-08-08,0.248100431635976,24.8100431635976,"Nivolet",2555,45.519156,7.171398
"716",2020-08-09,0.244494302198291,24.4494302198291,"Nivolet",2555,45.519156,7.171398
"717",2020-08-10,0.271881366148591,27.1881366148591,"Nivolet",2555,45.519156,7.171398
"718",2020-08-11,0.279938347637653,27.9938347637653,"Nivolet",2555,45.519156,7.171398
"719",2020-08-12,0.283210538327694,28.3210538327694,"Nivolet",2555,45.519156,7.171398
"720",2020-08-13,0.299897100776434,29.9897100776434,"Nivolet",2555,45.519156,7.171398
"721",2020-08-14,0.282780721783638,28.2780721783638,"Nivolet",2555,45.519156,7.171398
"722",2020-08-15,0.261914275586605,26.1914275586605,"Nivolet",2555,45.519156,7.171398
"723",2020-08-16,0.267778143286705,26.7778143286705,"Nivolet",2555,45.519156,7.171398
"724",2020-08-17,0.286177299916744,28.6177299916744,"Nivolet",2555,45.519156,7.171398
"725",2020-08-18,0.270992197096348,27.0992197096348,"Nivolet",2555,45.519156,7.171398
"726",2020-08-19,0.253746259957552,25.3746259957552,"Nivolet",2555,45.519156,7.171398
"727",2020-08-20,0.250396888703108,25.0396888703108,"Nivolet",2555,45.519156,7.171398
"728",2020-08-21,0.248338500037789,24.8338500037789,"Nivolet",2555,45.519156,7.171398
"729",2020-08-22,0.248344909399748,24.8344909399748,"Nivolet",2555,45.519156,7.171398
"730",2020-08-23,0.237994663417339,23.7994663417339,"Nivolet",2555,45.519156,7.171398
"731",2020-08-24,0.224102504551411,22.4102504551411,"Nivolet",2555,45.519156,7.171398
"732",2020-08-25,0.216978970915079,21.6978970915079,"Nivolet",2555,45.519156,7.171398
"733",2020-08-26,0.21443928591907,21.443928591907,"Nivolet",2555,45.519156,7.171398
"734",2020-08-27,0.215536629781127,21.5536629781127,"Nivolet",2555,45.519156,7.171398
"735",2020-08-28,0.242000205442309,24.2000205442309,"Nivolet",2555,45.519156,7.171398
"736",2020-08-29,0.308043878525496,30.8043878525496,"Nivolet",2555,45.519156,7.171398
"737",2020-08-30,0.304912243038416,30.4912243038416,"Nivolet",2555,45.519156,7.171398
"738",2020-09-01,0.260806649923325,26.0806649923325,"Nivolet",2555,45.519156,7.171398
"739",2020-09-02,0.253075636923313,25.3075636923313,"Nivolet",2555,45.519156,7.171398
"740",2020-09-03,0.24932405166328,24.932405166328,"Nivolet",2555,45.519156,7.171398
"741",2020-09-04,0.249332036823034,24.9332036823034,"Nivolet",2555,45.519156,7.171398
"742",2020-09-05,0.256421299651265,25.6421299651265,"Nivolet",2555,45.519156,7.171398
"743",2020-09-06,0.243472911417484,24.3472911417484,"Nivolet",2555,45.519156,7.171398
"744",2020-09-07,0.250240057706833,25.0240057706833,"Nivolet",2555,45.519156,7.171398
"745",2020-09-08,0.252128025516868,25.2128025516868,"Nivolet",2555,45.519156,7.171398
"746",2020-09-09,0.240154806524515,24.0154806524515,"Nivolet",2555,45.519156,7.171398
"747",2020-09-10,0.251020699739456,25.1020699739456,"Nivolet",2555,45.519156,7.171398
"748",2020-09-11,0.262397393584251,26.2397393584251,"Nivolet",2555,45.519156,7.171398
"749",2020-09-12,0.258525859564543,25.8525859564543,"Nivolet",2555,45.519156,7.171398
"750",2020-09-13,0.254336068406701,25.4336068406701,"Nivolet",2555,45.519156,7.171398
"751",2020-09-14,0.237905353307724,23.7905353307724,"Nivolet",2555,45.519156,7.171398
"752",2020-09-15,0.22832796908915,22.832796908915,"Nivolet",2555,45.519156,7.171398
"753",2020-09-16,0.242753732949495,24.2753732949495,"Nivolet",2555,45.519156,7.171398
"754",2020-09-17,0.248332846909761,24.8332846909761,"Nivolet",2555,45.519156,7.171398
"755",2020-09-18,0.238622110337019,23.8622110337019,"Nivolet",2555,45.519156,7.171398
"756",2020-09-19,0.272743059322238,27.2743059322238,"Nivolet",2555,45.519156,7.171398
"757",2020-09-20,0.274345576763153,27.4345576763153,"Nivolet",2555,45.519156,7.171398
"758",2020-09-21,0.276219911873341,27.6219911873341,"Nivolet",2555,45.519156,7.171398
"759",2020-09-22,0.280316185206175,28.0316185206175,"Nivolet",2555,45.519156,7.171398
"760",2020-09-23,0.274639394134283,27.4639394134283,"Nivolet",2555,45.519156,7.171398
"761",2020-09-24,0.283155903220177,28.3155903220177,"Nivolet",2555,45.519156,7.171398
"762",2020-09-25,0.283903393894434,28.3903393894434,"Nivolet",2555,45.519156,7.171398
"763",2020-09-26,0.267230954021215,26.7230954021215,"Nivolet",2555,45.519156,7.171398
"764",2020-09-27,0.261601824313402,26.1601824313402,"Nivolet",2555,45.519156,7.171398
"765",2020-09-28,0.274220615625381,27.4220615625381,"Nivolet",2555,45.519156,7.171398
"766",2020-09-29,0.283278871327639,28.3278871327639,"Nivolet",2555,45.519156,7.171398
"767",2020-10-01,0.260686431080103,26.0686431080103,"Nivolet",2555,45.519156,7.171398
"768",2020-10-02,0.312598433345556,31.2598433345556,"Nivolet",2555,45.519156,7.171398
"769",2020-10-03,0.320792213082314,32.0792213082314,"Nivolet",2555,45.519156,7.171398
"770",2020-10-04,0.299514371901751,29.9514371901751,"Nivolet",2555,45.519156,7.171398
"771",2020-10-05,0.295234464108944,29.5234464108944,"Nivolet",2555,45.519156,7.171398
"772",2020-10-06,0.311573449522257,31.1573449522257,"Nivolet",2555,45.519156,7.171398
"773",2020-10-07,0.304646663367748,30.4646663367748,"Nivolet",2555,45.519156,7.171398
"774",2020-10-08,0.30554961040616,30.554961040616,"Nivolet",2555,45.519156,7.171398
"775",2020-10-09,0.301578011363745,30.1578011363745,"Nivolet",2555,45.519156,7.171398
"776",2020-10-10,0.293081346899271,29.3081346899271,"Nivolet",2555,45.519156,7.171398
"777",2020-10-11,0.28602385148406,28.602385148406,"Nivolet",2555,45.519156,7.171398
"778",2020-10-12,0.281983725726604,28.1983725726604,"Nivolet",2555,45.519156,7.171398
"779",2020-10-13,0.282306186854839,28.2306186854839,"Nivolet",2555,45.519156,7.171398
"780",2020-10-14,0.281327094882727,28.1327094882727,"Nivolet",2555,45.519156,7.171398
"781",2020-10-15,0.280184332281351,28.0184332281351,"Nivolet",2555,45.519156,7.171398
"782",2020-10-16,0.287690553814173,28.7690553814173,"Nivolet",2555,45.519156,7.171398
"783",2020-10-17,0.289478294551373,28.9478294551373,"Nivolet",2555,45.519156,7.171398
"784",2020-10-18,0.287086199969053,28.7086199969053,"Nivolet",2555,45.519156,7.171398
"785",2020-10-19,0.284847099334002,28.4847099334002,"Nivolet",2555,45.519156,7.171398
"786",2020-10-20,0.29495595395565,29.495595395565,"Nivolet",2555,45.519156,7.171398
"787",2020-10-21,0.302000496536493,30.2000496536493,"Nivolet",2555,45.519156,7.171398
"788",2020-10-22,0.29879055917263,29.879055917263,"Nivolet",2555,45.519156,7.171398
"789",2020-10-23,0.313623923808336,31.3623923808336,"Nivolet",2555,45.519156,7.171398
"790",2020-10-24,0.301479510962963,30.1479510962963,"Nivolet",2555,45.519156,7.171398
"791",2020-10-25,0.292263444513083,29.2263444513083,"Nivolet",2555,45.519156,7.171398
"792",2020-10-26,0.297675404697657,29.7675404697657,"Nivolet",2555,45.519156,7.171398
"793",2020-10-27,0.293175794184208,29.3175794184208,"Nivolet",2555,45.519156,7.171398
"794",2020-10-28,0.299555037170649,29.9555037170649,"Nivolet",2555,45.519156,7.171398
"795",2020-10-29,0.303253546357155,30.3253546357155,"Nivolet",2555,45.519156,7.171398
"796",2020-10-30,0.30273225158453,30.273225158453,"Nivolet",2555,45.519156,7.171398
"797",2020-11-01,0.295311108231544,29.5311108231544,"Nivolet",2555,45.519156,7.171398
"798",2020-11-02,0.293315503746271,29.3315503746271,"Nivolet",2555,45.519156,7.171398
"799",2020-11-03,0.293515920639038,29.3515920639038,"Nivolet",2555,45.519156,7.171398
"800",2020-11-04,0.295409221202135,29.5409221202135,"Nivolet",2555,45.519156,7.171398
"801",2020-11-05,0.291488114744425,29.1488114744425,"Nivolet",2555,45.519156,7.171398
"802",2020-11-06,0.292545814067125,29.2545814067125,"Nivolet",2555,45.519156,7.171398
"803",2020-11-07,0.290288910269737,29.0288910269737,"Nivolet",2555,45.519156,7.171398
"804",2020-11-08,0.293309241533279,29.3309241533279,"Nivolet",2555,45.519156,7.171398
"805",2020-11-09,0.29018796607852,29.018796607852,"Nivolet",2555,45.519156,7.171398
"806",2020-11-10,0.289886102080345,28.9886102080345,"Nivolet",2555,45.519156,7.171398
"807",2020-11-11,0.286554183810949,28.6554183810949,"Nivolet",2555,45.519156,7.171398
"808",2020-11-12,0.283239737153053,28.3239737153053,"Nivolet",2555,45.519156,7.171398
"809",2020-11-13,0.286553259938955,28.6553259938955,"Nivolet",2555,45.519156,7.171398
"810",2020-11-14,0.287002865225077,28.7002865225077,"Nivolet",2555,45.519156,7.171398
"811",2020-11-15,0.283074334263802,28.3074334263802,"Nivolet",2555,45.519156,7.171398
"812",2020-11-16,0.296208120882511,29.6208120882511,"Nivolet",2555,45.519156,7.171398
"813",2020-11-17,0.293683495372534,29.3683495372534,"Nivolet",2555,45.519156,7.171398
"814",2020-11-18,0.293751757591963,29.3751757591963,"Nivolet",2555,45.519156,7.171398
"815",2020-11-19,0.289511803537607,28.9511803537607,"Nivolet",2555,45.519156,7.171398
"816",2020-11-20,0.285906955599785,28.5906955599785,"Nivolet",2555,45.519156,7.171398
"817",2020-11-21,0.2842464633286,28.42464633286,"Nivolet",2555,45.519156,7.171398
"818",2020-11-22,0.282945703715086,28.2945703715086,"Nivolet",2555,45.519156,7.171398
"819",2020-11-23,0.286100339144468,28.6100339144468,"Nivolet",2555,45.519156,7.171398
"820",2020-11-24,0.285246949642897,28.5246949642897,"Nivolet",2555,45.519156,7.171398
"821",2020-11-25,0.282018065452576,28.2018065452576,"Nivolet",2555,45.519156,7.171398
"822",2020-11-26,0.280623070895672,28.0623070895672,"Nivolet",2555,45.519156,7.171398
"823",2020-11-27,0.278326231986284,27.8326231986284,"Nivolet",2555,45.519156,7.171398
"824",2020-11-28,0.277907010167837,27.7907010167837,"Nivolet",2555,45.519156,7.171398
"825",2020-11-29,0.282038521021605,28.2038521021605,"Nivolet",2555,45.519156,7.171398
"826",2020-12-01,0.281507380306721,28.1507380306721,"Nivolet",2555,45.519156,7.171398
"827",2020-12-02,0.282753877341747,28.2753877341747,"Nivolet",2555,45.519156,7.171398
"828",2020-12-03,0.282510083168745,28.2510083168745,"Nivolet",2555,45.519156,7.171398
"829",2020-12-04,0.27899444848299,27.899444848299,"Nivolet",2555,45.519156,7.171398
"830",2020-12-05,0.279947325587273,27.9947325587273,"Nivolet",2555,45.519156,7.171398
"831",2020-12-06,0.277502696961164,27.7502696961164,"Nivolet",2555,45.519156,7.171398
"832",2020-12-07,0.277870167046785,27.7870167046785,"Nivolet",2555,45.519156,7.171398
"833",2020-12-08,0.278226099908352,27.8226099908352,"Nivolet",2555,45.519156,7.171398
"834",2020-12-09,0.278919361531734,27.8919361531734,"Nivolet",2555,45.519156,7.171398
"835",2020-12-10,0.280783675611019,28.0783675611019,"Nivolet",2555,45.519156,7.171398
"836",2020-12-11,0.281618967652321,28.1618967652321,"Nivolet",2555,45.519156,7.171398
"837",2020-12-12,0.280720956623554,28.0720956623554,"Nivolet",2555,45.519156,7.171398
"838",2020-12-13,0.279185011982918,27.9185011982918,"Nivolet",2555,45.519156,7.171398
"839",2020-12-14,0.286161780357361,28.6161780357361,"Nivolet",2555,45.519156,7.171398
"840",2020-12-15,0.28985807299614,28.985807299614,"Nivolet",2555,45.519156,7.171398
"841",2020-12-16,0.28328188881278,28.328188881278,"Nivolet",2555,45.519156,7.171398
"842",2020-12-17,0.281619854271412,28.1619854271412,"Nivolet",2555,45.519156,7.171398
"843",2020-12-18,0.280333690345287,28.0333690345287,"Nivolet",2555,45.519156,7.171398
"844",2020-12-19,0.282192531973124,28.2192531973124,"Nivolet",2555,45.519156,7.171398
"845",2020-12-20,0.280680865049362,28.0680865049362,"Nivolet",2555,45.519156,7.171398
"846",2020-12-21,0.27884378656745,27.884378656745,"Nivolet",2555,45.519156,7.171398
"847",2020-12-22,0.28524324670434,28.524324670434,"Nivolet",2555,45.519156,7.171398
"848",2020-12-23,0.289274264127016,28.9274264127016,"Nivolet",2555,45.519156,7.171398
"849",2020-12-24,0.285249534994364,28.5249534994364,"Nivolet",2555,45.519156,7.171398
"850",2020-12-25,0.281970717012882,28.1970717012882,"Nivolet",2555,45.519156,7.171398
"851",2020-12-26,0.277556866407394,27.7556866407394,"Nivolet",2555,45.519156,7.171398
"852",2020-12-27,0.271277014166117,27.1277014166117,"Nivolet",2555,45.519156,7.171398
"853",2020-12-28,0.273372109979391,27.3372109979391,"Nivolet",2555,45.519156,7.171398
"854",2020-12-29,0.275751698762178,27.5751698762178,"Nivolet",2555,45.519156,7.171398
"855",2020-12-30,0.277318775653839,27.7318775653839,"Nivolet",2555,45.519156,7.171398
"856",2021-01-01,0.27793475985527,27.793475985527,"Nivolet",2555,45.519156,7.171398
"857",2021-01-02,0.276795264333487,27.6795264333487,"Nivolet",2555,45.519156,7.171398
"858",2021-01-03,0.277728978544474,27.7728978544474,"Nivolet",2555,45.519156,7.171398
"859",2021-01-04,0.278900258243084,27.8900258243084,"Nivolet",2555,45.519156,7.171398
"860",2021-01-05,0.277711283415556,27.7711283415556,"Nivolet",2555,45.519156,7.171398
"861",2021-01-06,0.276715561747551,27.6715561747551,"Nivolet",2555,45.519156,7.171398
"862",2021-01-07,0.274461682885885,27.4461682885885,"Nivolet",2555,45.519156,7.171398
"863",2021-01-08,0.274637173861265,27.4637173861265,"Nivolet",2555,45.519156,7.171398
"864",2021-01-09,0.272711504250765,27.2711504250765,"Nivolet",2555,45.519156,7.171398
"865",2021-01-10,0.276067711412907,27.6067711412907,"Nivolet",2555,45.519156,7.171398
"866",2021-01-11,0.280138920992613,28.0138920992613,"Nivolet",2555,45.519156,7.171398
"867",2021-01-12,0.278697419911623,27.8697419911623,"Nivolet",2555,45.519156,7.171398
"868",2021-01-13,0.278379406780005,27.8379406780005,"Nivolet",2555,45.519156,7.171398
"869",2021-01-14,0.275863032788038,27.5863032788038,"Nivolet",2555,45.519156,7.171398
"870",2021-01-15,0.272913735359907,27.2913735359907,"Nivolet",2555,45.519156,7.171398
"871",2021-01-16,0.27349342405796,27.349342405796,"Nivolet",2555,45.519156,7.171398
"872",2021-01-17,0.27422196418047,27.422196418047,"Nivolet",2555,45.519156,7.171398
"873",2021-01-18,0.274925716221333,27.4925716221333,"Nivolet",2555,45.519156,7.171398
"874",2021-01-19,0.273857459425926,27.3857459425926,"Nivolet",2555,45.519156,7.171398
"875",2021-01-20,0.272259566932917,27.2259566932917,"Nivolet",2555,45.519156,7.171398
"876",2021-01-21,0.27284524589777,27.284524589777,"Nivolet",2555,45.519156,7.171398
"877",2021-01-22,0.27445363253355,27.445363253355,"Nivolet",2555,45.519156,7.171398
"878",2021-01-23,0.277921441942453,27.7921441942453,"Nivolet",2555,45.519156,7.171398
"879",2021-01-24,0.277462799102068,27.7462799102068,"Nivolet",2555,45.519156,7.171398
"880",2021-01-25,0.276440266519785,27.6440266519785,"Nivolet",2555,45.519156,7.171398
"881",2021-01-26,0.273868035525084,27.3868035525084,"Nivolet",2555,45.519156,7.171398
"882",2021-01-27,0.273676346987486,27.3676346987486,"Nivolet",2555,45.519156,7.171398
"883",2021-01-28,0.275107856839895,27.5107856839895,"Nivolet",2555,45.519156,7.171398
"884",2021-01-29,0.276086214929819,27.6086214929819,"Nivolet",2555,45.519156,7.171398
"885",2021-01-30,0.273207869380713,27.3207869380713,"Nivolet",2555,45.519156,7.171398
"886",2021-02-01,0.274458810687065,27.4458810687065,"Nivolet",2555,45.519156,7.171398
"887",2021-02-02,0.274776749312878,27.4776749312878,"Nivolet",2555,45.519156,7.171398
"888",2021-02-03,0.278951290994883,27.8951290994883,"Nivolet",2555,45.519156,7.171398
"889",2021-02-04,0.281281046569347,28.1281046569347,"Nivolet",2555,45.519156,7.171398
"890",2021-02-05,0.282376728951931,28.2376728951931,"Nivolet",2555,45.519156,7.171398
"891",2021-02-06,0.281155113130808,28.1155113130808,"Nivolet",2555,45.519156,7.171398
"892",2021-02-07,0.276376735419035,27.6376735419035,"Nivolet",2555,45.519156,7.171398
"893",2021-02-08,0.276532348245382,27.6532348245382,"Nivolet",2555,45.519156,7.171398
"894",2021-02-09,0.278166133910418,27.8166133910418,"Nivolet",2555,45.519156,7.171398
"895",2021-02-10,0.279078118503094,27.9078118503094,"Nivolet",2555,45.519156,7.171398
"896",2021-02-11,0.276218969374895,27.6218969374895,"Nivolet",2555,45.519156,7.171398
"897",2021-02-12,0.275640279054642,27.5640279054642,"Nivolet",2555,45.519156,7.171398
"898",2021-02-13,0.276633910834789,27.6633910834789,"Nivolet",2555,45.519156,7.171398
"899",2021-02-14,0.276219304651022,27.6219304651022,"Nivolet",2555,45.519156,7.171398
"900",2021-02-15,0.275915119796991,27.5915119796991,"Nivolet",2555,45.519156,7.171398
"901",2021-02-16,0.27406857535243,27.406857535243,"Nivolet",2555,45.519156,7.171398
"902",2021-02-17,0.275354906916618,27.5354906916618,"Nivolet",2555,45.519156,7.171398
"903",2021-02-18,0.278819337487221,27.8819337487221,"Nivolet",2555,45.519156,7.171398
"904",2021-02-19,0.278973750770092,27.8973750770092,"Nivolet",2555,45.519156,7.171398
"905",2021-02-20,0.2807342633605,28.07342633605,"Nivolet",2555,45.519156,7.171398
"906",2021-02-21,0.284131344407797,28.4131344407797,"Nivolet",2555,45.519156,7.171398
"907",2021-02-22,0.283212199807167,28.3212199807167,"Nivolet",2555,45.519156,7.171398
"908",2021-02-23,0.282679114490747,28.2679114490747,"Nivolet",2555,45.519156,7.171398
"909",2021-02-24,0.285417001694441,28.5417001694441,"Nivolet",2555,45.519156,7.171398
"910",2021-02-25,0.291921995580196,29.1921995580196,"Nivolet",2555,45.519156,7.171398
"911",2021-02-26,0.293778732419014,29.3778732419014,"Nivolet",2555,45.519156,7.171398
"912",2021-02-27,0.288335755467415,28.8335755467415,"Nivolet",2555,45.519156,7.171398
"913",2021-03-01,0.288042653352022,28.8042653352022,"Nivolet",2555,45.519156,7.171398
"914",2021-03-02,0.288185119628906,28.8185119628906,"Nivolet",2555,45.519156,7.171398
"915",2021-03-03,0.288671400398016,28.8671400398016,"Nivolet",2555,45.519156,7.171398
"916",2021-03-04,0.288968175649643,28.8968175649643,"Nivolet",2555,45.519156,7.171398
"917",2021-03-05,0.291369151324034,29.1369151324034,"Nivolet",2555,45.519156,7.171398
"918",2021-03-06,0.287831597030163,28.7831597030163,"Nivolet",2555,45.519156,7.171398
"919",2021-03-07,0.287586957216263,28.7586957216263,"Nivolet",2555,45.519156,7.171398
"920",2021-03-08,0.28675976023078,28.675976023078,"Nivolet",2555,45.519156,7.171398
"921",2021-03-09,0.284860961139202,28.4860961139202,"Nivolet",2555,45.519156,7.171398
"922",2021-03-10,0.282539669424295,28.2539669424295,"Nivolet",2555,45.519156,7.171398
"923",2021-03-11,0.286968119442463,28.6968119442463,"Nivolet",2555,45.519156,7.171398
"924",2021-03-12,0.286895785480738,28.6895785480738,"Nivolet",2555,45.519156,7.171398
"925",2021-03-13,0.285460889339447,28.5460889339447,"Nivolet",2555,45.519156,7.171398
"926",2021-03-14,0.285272598266602,28.5272598266602,"Nivolet",2555,45.519156,7.171398
"927",2021-03-15,0.281257759779692,28.1257759779692,"Nivolet",2555,45.519156,7.171398
"928",2021-03-16,0.27860189974308,27.860189974308,"Nivolet",2555,45.519156,7.171398
"929",2021-03-17,0.280737437307835,28.0737437307835,"Nivolet",2555,45.519156,7.171398
"930",2021-03-18,0.280092068016529,28.0092068016529,"Nivolet",2555,45.519156,7.171398
"931",2021-03-19,0.278031453490257,27.8031453490257,"Nivolet",2555,45.519156,7.171398
"932",2021-03-20,0.277820095419884,27.7820095419884,"Nivolet",2555,45.519156,7.171398
"933",2021-03-21,0.278994731605053,27.8994731605053,"Nivolet",2555,45.519156,7.171398
"934",2021-03-22,0.282296851277351,28.2296851277351,"Nivolet",2555,45.519156,7.171398
"935",2021-03-23,0.286174234002829,28.6174234002829,"Nivolet",2555,45.519156,7.171398
"936",2021-03-24,0.293870754539967,29.3870754539967,"Nivolet",2555,45.519156,7.171398
"937",2021-03-25,0.298934578895569,29.8934578895569,"Nivolet",2555,45.519156,7.171398
"938",2021-03-26,0.298061933368444,29.8061933368444,"Nivolet",2555,45.519156,7.171398
"939",2021-03-27,0.304570157080889,30.4570157080889,"Nivolet",2555,45.519156,7.171398
"940",2021-03-28,0.308217518031597,30.8217518031597,"Nivolet",2555,45.519156,7.171398
"941",2021-03-29,0.315855398774147,31.5855398774147,"Nivolet",2555,45.519156,7.171398
"942",2021-03-30,0.321031078696251,32.1031078696251,"Nivolet",2555,45.519156,7.171398
"943",2021-04-01,0.326548490673304,32.6548490673304,"Nivolet",2555,45.519156,7.171398
"944",2021-04-02,0.32718588784337,32.718588784337,"Nivolet",2555,45.519156,7.171398
"945",2021-04-03,0.328021507710218,32.8021507710218,"Nivolet",2555,45.519156,7.171398
"946",2021-04-04,0.330643281340599,33.0643281340599,"Nivolet",2555,45.519156,7.171398
"947",2021-04-05,0.33111235499382,33.111235499382,"Nivolet",2555,45.519156,7.171398
"948",2021-04-06,0.320465881377459,32.0465881377459,"Nivolet",2555,45.519156,7.171398
"949",2021-04-07,0.31141759827733,31.141759827733,"Nivolet",2555,45.519156,7.171398
"950",2021-04-08,0.31409714370966,31.409714370966,"Nivolet",2555,45.519156,7.171398
"951",2021-04-09,0.326582755893469,32.6582755893469,"Nivolet",2555,45.519156,7.171398
"952",2021-04-10,0.321348700672388,32.1348700672388,"Nivolet",2555,45.519156,7.171398
"953",2021-04-11,0.330525759607553,33.0525759607553,"Nivolet",2555,45.519156,7.171398
"954",2021-04-12,0.325415264815092,32.5415264815092,"Nivolet",2555,45.519156,7.171398
"955",2021-04-13,0.319476492702961,31.9476492702961,"Nivolet",2555,45.519156,7.171398
"956",2021-04-14,0.322945095598698,32.2945095598698,"Nivolet",2555,45.519156,7.171398
"957",2021-04-15,0.320068620145321,32.0068620145321,"Nivolet",2555,45.519156,7.171398
"958",2021-04-16,0.317563220858574,31.7563220858574,"Nivolet",2555,45.519156,7.171398
"959",2021-04-17,0.322901129722595,32.2901129722595,"Nivolet",2555,45.519156,7.171398
"960",2021-04-18,0.329471305012703,32.9471305012703,"Nivolet",2555,45.519156,7.171398
"961",2021-04-19,0.331597335636616,33.1597335636616,"Nivolet",2555,45.519156,7.171398
"962",2021-04-20,0.334501940757036,33.4501940757036,"Nivolet",2555,45.519156,7.171398
"963",2021-04-21,0.329623851925135,32.9623851925135,"Nivolet",2555,45.519156,7.171398
"964",2021-04-22,0.335779875516891,33.5779875516891,"Nivolet",2555,45.519156,7.171398
"965",2021-04-23,0.338047549128532,33.8047549128532,"Nivolet",2555,45.519156,7.171398
"966",2021-04-24,0.339546129107475,33.9546129107475,"Nivolet",2555,45.519156,7.171398
"967",2021-04-25,0.338080827146769,33.8080827146769,"Nivolet",2555,45.519156,7.171398
"968",2021-04-26,0.348836060613394,34.8836060613394,"Nivolet",2555,45.519156,7.171398
"969",2021-04-27,0.345255233347416,34.5255233347416,"Nivolet",2555,45.519156,7.171398
"970",2021-04-28,0.341220278292894,34.1220278292894,"Nivolet",2555,45.519156,7.171398
"971",2021-04-29,0.349613178521395,34.9613178521395,"Nivolet",2555,45.519156,7.171398
"972",2021-05-01,0.347475852817297,34.7475852817297,"Nivolet",2555,45.519156,7.171398
"973",2021-05-02,0.345245599746704,34.5245599746704,"Nivolet",2555,45.519156,7.171398
"974",2021-05-03,0.33865737169981,33.865737169981,"Nivolet",2555,45.519156,7.171398
"975",2021-05-04,0.336988493800163,33.6988493800163,"Nivolet",2555,45.519156,7.171398
"976",2021-05-05,0.334588099271059,33.4588099271059,"Nivolet",2555,45.519156,7.171398
"977",2021-05-06,0.339259289205074,33.9259289205074,"Nivolet",2555,45.519156,7.171398
"978",2021-05-07,0.343985345214605,34.3985345214605,"Nivolet",2555,45.519156,7.171398
"979",2021-05-08,0.337585240602493,33.7585240602493,"Nivolet",2555,45.519156,7.171398
"980",2021-05-09,0.335695292800665,33.5695292800665,"Nivolet",2555,45.519156,7.171398
"981",2021-05-10,0.359406504780054,35.9406504780054,"Nivolet",2555,45.519156,7.171398
"982",2021-05-11,0.35724114254117,35.724114254117,"Nivolet",2555,45.519156,7.171398
"983",2021-05-12,0.352325722575188,35.2325722575188,"Nivolet",2555,45.519156,7.171398
"984",2021-05-13,0.349080163985491,34.9080163985491,"Nivolet",2555,45.519156,7.171398
"985",2021-05-14,0.342476639896631,34.2476639896631,"Nivolet",2555,45.519156,7.171398
"986",2021-05-15,0.342971295118332,34.2971295118332,"Nivolet",2555,45.519156,7.171398
"987",2021-05-16,0.352884449064732,35.2884449064732,"Nivolet",2555,45.519156,7.171398
"988",2021-05-17,0.346382029354572,34.6382029354572,"Nivolet",2555,45.519156,7.171398
"989",2021-05-18,0.344338037073612,34.4338037073612,"Nivolet",2555,45.519156,7.171398
"990",2021-05-19,0.345177330076694,34.5177330076694,"Nivolet",2555,45.519156,7.171398
"991",2021-05-20,0.343021284788847,34.3021284788847,"Nivolet",2555,45.519156,7.171398
"992",2021-05-21,0.340645734220743,34.0645734220743,"Nivolet",2555,45.519156,7.171398
